YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202001,145299,872302,1,6.29,"W","PERKINS",42.8549,-98.1424,4251294,988544
202001,145299,872302,2,4.55,"WSW","PERKINS",42.84,-98.1,4250400,986000
202001,145299,872302,3,6.05,"SW","PERKINS",42.8093,-98.1061,4248558,986366
202001,145299,872302,4,6.54,"WSW","PERKINS",42.8334,-98.1391,4250004,988346
202001,145299,872302,5,7.61,"WSW","PERKINS",42.8389,-98.1641,4250334,989846
202001,145299,872302,6,6.95,"WSW","PERKINS",42.8462,-98.1533,4250772,989198
202001,145299,872302,7,7.27,"W","PERKINS",42.8503,-98.161,4251018,989660
202001,145299,872302,8,6.6,"WSW","PERKINS",42.8487,-98.1471,4250922,988826
202001,145300,872303,1,3.66,"ENE","RUNNING WATER",42.7913,-97.914,4247478,9754840
202001,145300,872303,2,3.46,"NE","RUNNING WATER",42.8065,-97.9333,4248390,9755998
202001,145300,872303,3,.97,"WNW","SPRINGFIELD",42.8553,-97.8977,4251318,9753862
202001,145300,872303,4,2.9,"NE","SPRINGFIELD",42.88,-97.84,4252800,9750400
202001,145300,872303,5,2.49,"ENE","SPRINGFIELD",42.8688,-97.838,4252128,9750280
202001,145300,872303,6,.75,"NNE","SPRINGFIELD",42.8604,-97.876,4251624,9752560
202001,145300,872303,7,2.49,"SSW","SPRINGFIELD",42.8148,-97.8905,4248888,9753430
202001,145301,872304,1,3.44,"E","HITCHCOCK",44.63,-98.33,4437800,9819800
202001,145301,872304,2,5.41,"W","BLOOMFIELD",44.63,-98.21,4437800,9812600
202001,145301,872304,3,7.23,"NW","YALE",44.49,-98.1,4429400,986000
202001,145301,872304,4,11.94,"SSE","HURON",44.2,-98.1,4412000,986000
202001,145301,872304,5,10.36,"S","HURON",44.2,-98.22,4412000,9813200
202001,145301,872304,6,5.47,"E","BROADLAND",44.47,-98.24,4428200,9814400
202001,145301,872305,1,10.66,"NNE","WOONSOCKET",44.2,-98.22,4412000,9813200
202001,145301,872305,2,12.44,"N","FORESTBURG",44.2,-98.1,4412000,986000
202001,145301,872305,3,3.97,"E","FORESTBURG",44.02,-98.02,441200,981200
202001,145301,872305,4,6.28,"NNW","FARWELL",43.93,-97.98,4355800,9758800
202001,145301,872305,5,2.13,"NNE","LETCHER",43.93,-98.12,4355800,987200
202001,145301,872305,6,5.68,"NNW","FORESTBURG",44.09,-98.16,445400,989600
202001,145301,872306,1,2.13,"NNE","LETCHER",43.93,-98.12,4355800,987200
202001,145301,872306,2,6.28,"NNW","FARWELL",43.93,-97.98,4355800,9758800
202001,145301,872306,3,1.45,"W","FARWELL",43.8506,-97.949,4351036,9756940
202001,145301,872306,4,3.88,"SSE","LETCHER",43.851,-98.0918,4351060,985508
202001,145301,872307,1,4.92,"N","LOOMIS",43.851,-98.0918,4351060,985508
202001,145301,872307,2,6.39,"NNE","(MHE)MITCHELL ARPT",43.8506,-97.9673,4351036,9758038
202001,145301,872307,3,1.06,"NE","ETHAN",43.5607,-97.9647,4333642,9757882
202001,145301,872307,4,2.81,"S","ETHAN",43.51,-97.97,4330600,9758200
202001,145301,872308,1,4.22,"NW","PLANO",43.8506,-97.9673,4351036,9758038
202001,145301,872308,2,3.78,"NNW","PLANO",43.8506,-97.949,4351036,9756940
202001,145301,872308,3,3.3,"ESE","RIVERSIDE",43.7,-97.89,4342000,9753400
202001,145301,872308,4,6.93,"SE","ROCKPORT",43.5,-97.7166,4330000,9742996
202001,145301,872308,5,9.5,"SW","ROCKPORT",43.499,-97.9532,4329940,9757192
202001,145301,872308,6,8.35,"W","ROCKPORT",43.5607,-97.9647,4333642,9757882
